SET_FREE_HEALTH_CARE                                   0x30BE3463   void SET_FREE_HEALTH_CARE(int player, boolean set)
SET_GAME_CAMERA_CONTROLS_ACTIVE                        0x57952546   void SET_GAME_CAMERA_CONTROLS_ACTIVE(boolean active)
SET_GANG_CAR                                           0x3A8531E8   void SET_GANG_CAR(Car car, boolean set)
SET_GFWL_HAS_SAFE_HOUSE                                0x6136B6A    -
SET_GFWL_IS_RETURNING_TO_SINGLE_PLAYER                 0x755F292D   -
SET_GPS_REMAINS_WHEN_TARGET_REACHED_FLAG               0x4C9B749F   void SET_GPS_REMAINS_WHEN_TARGET_REACHED_FLAG(boolean set)
SET_GPS_TEST_IN_3D_FLAG                                0x28D17798   void SET_GPS_TEST_IN_3D_FLAG(boolean set)
SET_GPS_VOICE_FOR_VEHICLE                              0x356876BF   void SET_GPS_VOICE_FOR_VEHICLE(Vehicle veh, int VoiceId)
SET_GUNSHOT_SENSE_RANGE_FOR_RIOT2                      0x1A081F78   void SET_GUNSHOT_SENSE_RANGE_FOR_RIOT2(float range)
SET_HAS_BEEN_OWNED_FOR_CAR_GENERATOR                   0x60E335FA   void SET_HAS_BEEN_OWNED_FOR_CAR_GENERATOR(int CarGen, boolean set)
SET_HEADING_FOR_ATTACHED_PLAYER                        0x6B247B9E   -
SET_HEADING_LIMIT_FOR_ATTACHED_PED                     0x15B07D4D   void SET_HEADING_LIMIT_FOR_ATTACHED_PED(Ped ped, float heading0, float heading1)
SET_HEADING_OF_CLOSEST_OBJECT_OF_TYPE                  0x7ABD4D4D   void SET_HEADING_OF_CLOSEST_OBJECT_OF_TYPE(float x, float y, float z, float radius, uint type_or_model, float heading)
SET_HELI_FORCE_ENGINE_ON                               0x3B8F5E20   -
SET_HELI_STABILISER                                    0x4E653BCC   void SET_HELI_STABILISER(Vehicle heli, boolean set)
SET_HELP_MESSAGE_BOX_SIZE_F                            0x7A521650   void SET_HELP_MESSAGE_BOX_SIZE_F(float size)
SET_HIDE_WEAPON_ICON                                   0xF1B1AA1    void SET_HIDE_WEAPON_ICON(boolean set)
SET_HINT_ADVANCED_PARAMS                               0x2E096356   void SET_HINT_ADVANCED_PARAMS(float, float, float, float, boolean)
SET_HINT_MOVE_IN_DIST                                  0x661A0CCC   void SET_HINT_MOVE_IN_DIST(float dist)
SET_HINT_MOVE_IN_DIST_DEFAULT                          0x449264B6   void SET_HINT_MOVE_IN_DIST_DEFAULT(void)
SET_HOST_MATCH_ON                                      0x2C41421A   -
SET_HOT_WEAPON_SWAP                                    0x7FF260D0   void SET_HOT_WEAPON_SWAP(boolean set)
SET_IGNORE_NO_GPS_FLAG                                 0x1FC06A1B   void SET_IGNORE_NO_GPS_FLAG(boolean set)
SET_IGNORE_SERVER_UPDATE                               0x6B2F6234   -
SET_IK_DISABLED_FOR_NETWORK_PLAYER                     0x13B27FFE   -
SET_INVINCIBILITY_TIMER_DURATION                       0x3E4233F7   -
SET_KILLSTREAK                                         0x7D070604   void SET_KILLSTREAK(void)
SET_LCPD_COP_SCORE                                     0x39C6699D   -
SET_LCPD_CRIMINAL_SCORE                                0x7457458C   -
SET_LOAD_COLLISION_FOR_OBJECT_FLAG                     0x70D13342   void SET_LOAD_COLLISION_FOR_OBJECT_FLAG(Object obj, boolean set)
SET_LOCAL_PLAYER_PAIN_VOICE                            0x1DDD0073   void SET_LOCAL_PLAYER_PAIN_VOICE(char *name)
SET_LOCAL_PLAYER_VOICE                                 0x7092DC4    void SET_LOCAL_PLAYER_VOICE(char *name)
SET_MAX_FIRE_GENERATIONS                               0x3BA036B    void SET_MAX_FIRE_GENERATIONS(int max)
SET_MENU_COLUMN                                        0x4D317353   void SET_MENU_COLUMN(int menuid, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny)
SET_MENU_COLUMN_ORIENTATION                            0x7CC63464   void SET_MENU_COLUMN_ORIENTATION(int menuid, int column, int orientation)
SET_MENU_COLUMN_WIDTH                                  0xDBF663C    void SET_MENU_COLUMN_WIDTH(int menuid, int column, float width)
SET_MENU_ITEM_WITH_2_NUMBERS                           0x7C4E54ED   void SET_MENU_ITEM_WITH_2_NUMBERS(int menuid, int item, int, char *gxtkey, int number0, int number1)
SET_MENU_ITEM_WITH_NUMBER                              0x32E45138   void SET_MENU_ITEM_WITH_NUMBER(int menuid, int item, int, char *gxtkey, int number)
SET_MESSAGE_FORMATTING                                 0x679A474E   void SET_MESSAGE_FORMATTING(boolean, int, int)
SET_MIN_MAX_PED_ACCURACY                               0x74627538   void SET_MIN_MAX_PED_ACCURACY(Ped ped, float min, float max)
SET_MISSION_PASSED_CASH                                0x60DC6E25   void SET_MISSION_PASSED_CASH(boolean add, int cash, int)
SET_MISSION_PICKUP_SOUND                               0x3F0F4E0C   void SET_MISSION_PICKUP_SOUND(uint model, char *SoundName)
SET_MISSION_RESPECT_TOTAL                              0x3FA46EB8   void SET_MISSION_RESPECT_TOTAL(float respect)
SET_MONEY_CARRIED_BY_PED_WITH_MODEL                    0x47D3BD6    void SET_MONEY_CARRIED_BY_PED_WITH_MODEL(uint model, int m0, int m1)
SET_MONEY_PICKUP_NETWORK_REGEN_TIME                    0x61243F34   -
SET_MULTIPLAYER_BRIEF                                  0x1F5A6C94   -
SET_NETWORK_ID_STOP_CLONING_FOR_ENEMIES                0x320B3D0C   -
SET_NETWORK_JOIN_FAIL                                  0x5849311B   -
SET_NETWORK_PED_USING_PARACHUTE                        0x6E8B7611   -
SET_NETWORK_VISIBILITY                                 0x24403F44   -
SET_OBJECT_ANIM_PLAYING_FLAG                           0x6A7236C9   void SET_OBJECT_ANIM_PLAYING_FLAG(Object obj, char *animname0, char *animname1, boolean flag)
SET_OBJECT_CCD                                         0x677861E1   void SET_OBJECT_CCD(Object obj, boolean set)
SET_OBJECT_DRAW_LAST                                   0x19DD44F2   void SET_OBJECT_DRAW_LAST(Object obj, boolean set)
SET_OBJECT_EXISTS_ON_ALL_MACHINES                      0x672139F0   -
SET_OBJECT_INITIAL_ROTATION_VELOCITY                   0x1C7C4B89   void SET_OBJECT_INITIAL_ROTATION_VELOCITY(Object obj, float x, float y, float z)
SET_OBJECT_RENDER_SCORCHED                             0x1AD3394A   void SET_OBJECT_RENDER_SCORCHED(Object obj, boolean set)
SET_OBJECT_STOP_CLONING                                0x2F400F5F   -
SET_ONLINE_LAN                                         0x7E113020   -
SET_ONLINE_SCORE                                       0x6B9C7392   -
SET_ONSCREEN_COUNTER_FLASH_WHEN_FIRST_DISPLAYED        0x6F54963    void SET_ONSCREEN_COUNTER_FLASH_WHEN_FIRST_DISPLAYED(int counterid, boolean flash)
SET_PED_ALLOW_MISSION_ONLY_DRIVEBY_USE                 0x6E7C6687   void SET_PED_ALLOW_MISSION_ONLY_DRIVEBY_USE(Ped ped, boolean set)
SET_PED_COMPONENTS_TO_NETWORK_PLAYERSETTINGS_MODEL     0x5C3053C0   void SET_PED_COMPONENTS_TO_NETWORK_PLAYERSETTINGS_MODEL(Ped ped)
SET_PED_EXISTS_ON_ALL_MACHINES                         0x79700852   -
SET_PED_FALL_OFF_BIKES_WHEN_SHOT                       0x78E00C86   void SET_PED_FALL_OFF_BIKES_WHEN_SHOT(Ped ped, boolean set)
SET_PED_FIRE_FX_LOD_SCALER                             0x679C4276   void SET_PED_FIRE_FX_LOD_SCALER(float scale)
SET_PED_FORCE_FLY_THROUGH_WINDSCREEN                   0x6E354B41   void SET_PED_FORCE_FLY_THROUGH_WINDSCREEN(Ped ped, boolean set)
SET_PED_FORCE_VISUALISE_HEAD_DAMAGE_FROM_BULLETS       0x2BA92322   void SET_PED_FORCE_VISUALISE_HEAD_DAMAGE_FROM_BULLETS(Ped ped, boolean set)
SET_PED_HELI_PILOT_RESPECTS_MINIMUMM_HEIGHT            0x20BB5507   void SET_PED_HELI_PILOT_RESPECTS_MINIMUMM_HEIGHT(Ped ped, boolean set)
SET_PED_HELMET_TEXTURE_INDEX                           0x6AC14091   void SET_PED_HELMET_TEXTURE_INDEX(Ped ped, int index)
SET_PED_INSTANT_BLENDS_WEAPON_ANIMS                    0x2CB572B5   void SET_PED_INSTANT_BLENDS_WEAPON_ANIMS(Ped ped, boolean set)
SET_PED_MOBILE_RING_TYPE                               0x7E1C01D7   void SET_PED_MOBILE_RING_TYPE(Ped ped, int RingtoneId)
SET_PED_MOTION_BLUR                                    0x73E6005B   void SET_PED_MOTION_BLUR(Ped ped, boolean set)
SET_PED_PATH_WILL_AVOID_DYNAMIC_OBJECTS                0x1E901BB6   void SET_PED_PATH_WILL_AVOID_DYNAMIC_OBJECTS(Ped ped, boolean set)
SET_PED_QUEUE_MEMBERSHIP_LIST                          0x2BD46BB    -
SET_PED_SKIPS_COMPLEX_COVER_COLLISION_CHECKS           0x2CD33526   void SET_PED_SKIPS_COMPLEX_COVER_COLLISION_CHECKS(Ped ped, boolean set)
SET_PED_STEERS_AROUND_OBJECTS                          0x7D071EE0   void SET_PED_STEERS_AROUND_OBJECTS(Ped ped, boolean set)
SET_PED_STEERS_AROUND_PEDS                             0x57A236F0   void SET_PED_STEERS_AROUND_PEDS(Ped ped, boolean set)
SET_PED_STOP_CLONING                                   0x74C55395   -
SET_PED_WINDY_CLOTHING_SCALE                           0x12865550   void SET_PED_WINDY_CLOTHING_SCALE(Ped ped, float scale)
SET_PETROL_TANK_WEAKPOINT                              0x667517AB   void SET_PETROL_TANK_WEAKPOINT(Car car, boolean set)
SET_PHYS_CCD_HANDLES_ROTATION                          0xC7B7CF4    void SET_PHYS_CCD_HANDLES_ROTATION(boolean set)
SET_PLANE_THROTTLE                                     0x5B2442A    void SET_PLANE_THROTTLE(Vehicle plane, float throttle)
SET_PLANE_UNDERCARRIAGE_UP                             0x7953702C   void SET_PLANE_UNDERCARRIAGE_UP(Vehicle plain, boolean set)
SET_PLAYERS_CAN_BE_IN_SEPARATE_CARS                    0x58704CAD   -
SET_PLAYER_AS_COP                                      0x1D161BB8   void SET_PLAYER_AS_COP(int player, boolean set)
SET_PLAYER_AS_DAMAGED_PLAYER                           0x633A012B   -
SET_PLAYER_COLOUR                                      0x6C8F2EEE   -
SET_PLAYER_CONTROL_FOR_AMBIENT_SCRIPT                  0x647E2BF7   void SET_PLAYER_CONTROL_FOR_AMBIENT_SCRIPT(int player, boolean flag0, boolean flag1)
SET_PLAYER_CONTROL_FOR_TEXT_CHAT                       0x13267663   void SET_PLAYER_CONTROL_FOR_TEXT_CHAT(int player, boolean set)
SET_PLAYER_DISABLE_CROUCH                              0x3BB57426   void SET_PLAYER_DISABLE_CROUCH(int player, boolean set)
SET_PLAYER_DISABLE_JUMP                                0x4B5832BE   void SET_PLAYER_DISABLE_JUMP(int player, boolean set)
SET_PLAYER_FORCED_AIM                                  0x7E603872   void SET_PLAYER_FORCED_AIM(int player, boolean set)
SET_PLAYER_GROUP_RECRUITMENT                           0x7A9B6E17   void SET_PLAYER_GROUP_RECRUITMENT(int player, boolean set)
SET_PLAYER_GROUP_TO_FOLLOW_NEVER                       0x4F29072E   void SET_PLAYER_GROUP_TO_FOLLOW_NEVER(int player, boolean set)
SET_PLAYER_INVISIBLE_TO_AI                             0x68083431   void SET_PLAYER_INVISIBLE_TO_AI(boolean set)
SET_PLAYER_IS_IN_STADIUM                               0x349D5C27   void SET_PLAYER_IS_IN_STADIUM(boolean set)
SET_PLAYER_MAY_ONLY_ENTER_THIS_VEHICLE                 0x6BC05942   void SET_PLAYER_MAY_ONLY_ENTER_THIS_VEHICLE(int player, Vehicle veh)
SET_PLAYER_MP_MODIFIER                                 0x2B111E69   void SET_PLAYER_MP_MODIFIER(int player, int, float modifier)
SET_PLAYER_PAIN_ROOT_BANK_NAME                         0x70AF1D38   void SET_PLAYER_PAIN_ROOT_BANK_NAME(char *name)
SET_PLAYER_SETTINGS_GENRE                              0x379B0A8F   void SET_PLAYER_SETTINGS_GENRE(Ped ped)
SET_RADAR_AS_INTERIOR_THIS_FRAME                       0x5C3F7E39   void SET_RADAR_AS_INTERIOR_THIS_FRAME(void)
SET_RADAR_SCALE                                        0x75ED39CF   void SET_RADAR_SCALE(float scale)
SET_RAILTRACK_RESISTANCE_MULT                          0x3D7B10E7   void SET_RAILTRACK_RESISTANCE_MULT(float resistance)
SET_RECORDING_TO_POINT_NEAREST_TO_COORS                0x7B732460   void SET_RECORDING_TO_POINT_NEAREST_TO_COORS(Car cat, float x, float y, float z)
SET_RETURN_TO_FILTER_MENU                              0x733846D5   -
SET_RICH_PRESENCE                                      0x73AB2028   -
SET_RICH_PRESENCE_TEMPLATEFILTER                       0x6B434D0D   -
SET_ROOM_FOR_DUMMY_CHAR_BY_KEY                         0x29907BEF   -
SET_ROOM_FOR_DUMMY_CHAR_BY_NAME                        0x75B024C6   -
SET_ROPE_HEIGHT_FOR_OBJECT                             0x3D79554A   -
SET_SCRIPT_FIRE_AUDIO                                  0x40A50C8D   -
SET_SCRIPT_LIMIT_TO_GANG_SIZE                          0x352921C4   void SET_SCRIPT_LIMIT_TO_GANG_SIZE(int size)
SET_SCRIPT_MIC_LOOK_AT                                 0x4DD43FFD   void SET_SCRIPT_MIC_LOOK_AT(float x, float y, float z)
SET_SCRIPT_MIC_POSITION                                0x295D3A87   void SET_SCRIPT_MIC_POSITION(float x, float y, float z)
SET_SELECTED_MENU_ITEM                                 0x70291096   void SET_SELECTED_MENU_ITEM(int menuid, int item)
SET_SERVER_ID                                          0x575136AC   -
SET_SPRITE_HDR_MULTIPLIER                              0x523F11FD   -
SET_START_FROM_FILTER_MENU                             0x3F6B5975   -
SET_STAT_FRONTEND_ALWAYS_VISIBLE                       0x656F1A7A   void SET_STAT_FRONTEND_ALWAYS_VISIBLE(boolean set)
SET_STAT_FRONTEND_DISPLAY_TYPE                         0x10436A86   void SET_STAT_FRONTEND_DISPLAY_TYPE(int stat, int type)
SET_STAT_FRONTEND_NEVER_VISIBLE                        0x3A6B0308   void SET_STAT_FRONTEND_NEVER_VISIBLE(int stat)
SET_STAT_FRONTEND_VISIBLE_AFTER_INCREMENTED            0x12D67ADA   void SET_STAT_FRONTEND_VISIBLE_AFTER_INCREMENTED(int stat)
SET_STREAMING_REQUEST_LIST_TIME                        0x1FF6618    void SET_STREAMING_REQUEST_LIST_TIME(int time)
SET_STREAM_PARAMS                                      0x16CB4F86   void SET_STREAM_PARAMS(float rolloff, int UnkTime)
SET_SUPPRESS_HEADLIGHT_SWITCH                          0x43EF56EE   void SET_SUPPRESS_HEADLIGHT_SWITCH(boolean set)
SET_SWIM_SPEED                                         0x32B4293B   void SET_SWIM_SPEED(Ped ped, float speed)
SET_TARGET_CAR_FOR_MISSION_GARAGE                      0x6EF667A4   void SET_TARGET_CAR_FOR_MISSION_GARAGE(int garage, Car car)
SET_TELESCOPE_CAM_ANGLE_LIMITS                         0x6680196B   void SET_TELESCOPE_CAM_ANGLE_LIMITS(float, float, float, float, float, float)
SET_TEXT_CENTRE_WRAPX                                  0x716308C6   void SET_TEXT_CENTRE_WRAPX(float wrapx)
SET_TEXT_VIEWPORT_ID                                   0x3F9B2DD6   void SET_TEXT_VIEWPORT_ID(int id)
SET_TIMER_BEEP_COUNTDOWN_TIME                          0x66B93E8C   void SET_TIMER_BEEP_COUNTDOWN_TIME(int timerid, int beeptime)
SET_TIME_CYCLE_FAR_CLIP_DISABLED                       0x13C75E16   void SET_TIME_CYCLE_FAR_CLIP_DISABLED(boolean set)
SET_TIME_OF_NEXT_APPOINTMENT                           0xA7D3AF9    void SET_TIME_OF_NEXT_APPOINTMENT(int time)
SET_TOTAL_NUMBER_OF_MISSIONS                           0x9DE74E5    void SET_TOTAL_NUMBER_OF_MISSIONS(float floatstatval)
SET_UPSIDEDOWN_CAR_NOT_DAMAGED                         0x353317C7   void SET_UPSIDEDOWN_CAR_NOT_DAMAGED(Car car, boolean set)
SET_UP_TRIP_SKIP                                       0x27B724F1   -
SET_UP_TRIP_SKIP_AFTER_MISSION                         0x6C3D04C3   -
SET_UP_TRIP_SKIP_FOR_SPECIFIC_VEHICLE                  0x65A428F2   -
SET_UP_TRIP_SKIP_FOR_VEHICLE_FINISHED_BY_SCRIPT        0x4D5068A6   -
SET_UP_TRIP_SKIP_TO_BE_FINISHED_BY_SCRIPT              0x5CEB0360   -
SET_VEHICLE_ALWAYS_RENDER                              0x4A4B0F18   void SET_VEHICLE_ALWAYS_RENDER(Vehicle veh)
SET_VEHICLE_DEFORMATION_MULT                           0x7B65266B   void SET_VEHICLE_DEFORMATION_MULT(Vehicle veh, float multiplier)
SET_VEHICLE_EXPLODES_ON_HIGH_EXPLOSION_DAMAGE          0x7B4A7CD6   void SET_VEHICLE_EXPLODES_ON_HIGH_EXPLOSION_DAMAGE(Vehicle veh, boolean set)
SET_VEHICLE_RENDER_SCORCHED                            0x7205796    void SET_VEHICLE_RENDER_SCORCHED(Vehicle veh, boolean set)
SET_VEH_ALARM_DURATION                                 0x5FFE33EC   void SET_VEH_ALARM_DURATION(Vehicle veh, int duration)
SET_VEH_INDICATORLIGHTS                                0x71D72486   void SET_VEH_INDICATORLIGHTS(Vehicle veh, boolean set)
SET_VIEWPORT                                           0xEE87310    void SET_VIEWPORT(int viewportid, float, float, float, float)
SET_VIEWPORT_DESTINATION                               0x1C810358   void SET_VIEWPORT_DESTINATION(int viewportid, float x, float y, float z, float, int, int)
SET_VIEWPORT_MIRRORED                                  0x61784349   void SET_VIEWPORT_MIRRORED(int viewportid, boolean set)
SET_VIEWPORT_SHAPE                                     0x43ED66E3   void SET_VIEWPORT_SHAPE(int cam, int shape)
SET_VISIBILITY_OF_NEARBY_ENTITY_WITH_SPECIAL_ATTRIBUTE 0x6DDD201D   void SET_VISIBILITY_OF_NEARBY_ENTITY_WITH_SPECIAL_ATTRIBUTE(int attribute, boolean set)
SHAKE_PAD_IN_CUTSCENE                                  0x2D040DA9   void SHAKE_PAD_IN_CUTSCENE(int, int, int)
SHIFT_LEFT                                             0x102A0A6C   int SHIFT_LEFT(int val)
SHIFT_RIGHT                                            0x64DD173C   int SHIFT_RIGHT(int val)
SHOW_BLIP_ON_ALTIMETER                                 0x1DD86C2A   void SHOW_BLIP_ON_ALTIMETER(int blip, boolean show)
SHOW_UPDATE_STATS                                      0x59486829   void SHOW_UPDATE_STATS(boolean show)
SIMULATE_UPDATE_LOAD_SCENE                             0x246D47CE   void SIMULATE_UPDATE_LOAD_SCENE(void)
SIN                                                    0x1EC10CE1   float SIN(float value)
SKIP_IN_PLAYBACK_RECORDED_CAR                          0x2C8C61BA   void SKIP_IN_PLAYBACK_RECORDED_CAR(Car car, float time)
SNAPSHOT_CAM                                           0x34BF456A   void SNAPSHOT_CAM(int cam, int)
SPECIFY_SCRIPT_POPULATION_ZONE_AREA                    0x5A07394A   -
SPECIFY_SCRIPT_POPULATION_ZONE_GROUPS                  0x70F0538F   void SPECIFY_SCRIPT_POPULATION_ZONE_GROUPS(int, int, int, int, int)
SPECIFY_SCRIPT_POPULATION_ZONE_NUM_CARS                0x1B886584   void SPECIFY_SCRIPT_POPULATION_ZONE_NUM_CARS(int num)
SPECIFY_SCRIPT_POPULATION_ZONE_NUM_PARKED_CARS         0x2EB751CC   void SPECIFY_SCRIPT_POPULATION_ZONE_NUM_PARKED_CARS(int num)
SPECIFY_SCRIPT_POPULATION_ZONE_NUM_PEDS                0x159A4ED4   void SPECIFY_SCRIPT_POPULATION_ZONE_NUM_PEDS(int num)
SPECIFY_SCRIPT_POPULATION_ZONE_NUM_SCENARIO_PEDS       0x6A733E6C   void SPECIFY_SCRIPT_POPULATION_ZONE_NUM_SCENARIO_PEDS(int num)
SPECIFY_SCRIPT_POPULATION_ZONE_PERCENTAGE_COPS         0x49FF799A   void SPECIFY_SCRIPT_POPULATION_ZONE_PERCENTAGE_COPS(int percentage)
SPOT_CHECK5                                            0x6B4D6FC6   boolean SPOT_CHECK5(void)
SPOT_CHECK6                                            0x52277FB2   boolean SPOT_CHECK6(void)
SPOT_CHECK7                                            0x46CC31B4   boolean SPOT_CHECK7(void)
SPOT_CHECK8                                            0x7B1B14BD   boolean SPOT_CHECK8(void)
START_KILL_FRENZY                                      0x77B17B5    void START_KILL_FRENZY(char *gxtname, int, int, int, int, int, int, int, boolean)
START_KILL_TRACKING                                    0xEF143D     -
START_MOBILE_PHONE_RINGING                             0x372C0DF1   void START_MOBILE_PHONE_RINGING(void)
START_PED_MOBILE_RINGING                               0x79A12A52   void START_PED_MOBILE_RINGING(Ped ped, int unk)
START_PLAYBACK_RECORDED_CAR_LOOPED                     0x1E33E33    void START_PLAYBACK_RECORDED_CAR_LOOPED(Car car, int)
START_PLAYBACK_RECORDED_CAR_WITH_OFFSET                0x2491769    void START_PLAYBACK_RECORDED_CAR_WITH_OFFSET(Car car, int CarRec, float x, float y, float z)
START_PROFILE_TIMER                                    0x78EE47F9   -
START_PTFX_ON_OBJ_BONE                                 0x60980323   uint START_PTFX_ON_OBJ_BONE(char *name, Object obj, float x, float y, float z, float, float, float, int objbone, uint flags)
START_PTFX_ON_PED                                      0x381C1F1C   uint START_PTFX_ON_PED(char *name, Ped ped, float x, float y, float z, float, float, float, uint flags)
START_STREAMING_REQUEST_LIST                           0x7858750E   void START_STREAMING_REQUEST_LIST(char *name)
STOP_CUTSCENE                                          0x50FF1428   void STOP_CUTSCENE(void)
STOP_KILL_TRACKING                                     0x28CA0AFE   -
STOP_PED_MOBILE_RINGING                                0x7827AE1    void STOP_PED_MOBILE_RINGING(Ped ped)
STOP_PROFILE_TIMER                                     0x1C5C19E8   -
STOP_SYNCING_SCRIPT_ANIMATIONS                         0x47F430BE   -
STOP_VEHICLE_ALWAYS_RENDER                             0x7CDD7B0E   void STOP_VEHICLE_ALWAYS_RENDER(Vehicle veh)
STRING_DIFFERENCE                                      0x25204F8B   int STRING_DIFFERENCE(char *str0, char *str1)
STRING_STRING                                          0x6C0E191F   int STRING_STRING(char *, char *)
SWITCH_OBJECT_BRAINS                                   0x35213375   void SWITCH_OBJECT_BRAINS(int brain, boolean switchstate)
SWITCH_POLICE_HELIS                                    0xCA46B08    void SWITCH_POLICE_HELIS(boolean set)
SYNCH_AMBIENT_PLANES                                   0x5AFD2049   void SYNCH_AMBIENT_PLANES(int, int)
SYNCH_RECORDING_WITH_WATER                             0x18A0EE0    boolean SYNCH_RECORDING_WITH_WATER(void)
TAKE_REMOTE_CONTROL_OF_CAR                             0x5DEA7140   -
TAKE_SCREEN_SHOT                                       0x76BB510A   -
TAN                                                    0x24CC682B   float TAN(float value)
TASK_CHAR_ARREST_CHAR                                  0x71A05FF1   void TASK_CHAR_ARREST_CHAR(Ped ped0, Ped ped1)
TASK_CHAR_SLIDE_TO_COORD_AND_PLAY_ANIM_HDG_RATE        0x4E069A8    -
TASK_DESTROY_CAR                                       0x787A3D4C   void TASK_DESTROY_CAR(Ped ped, Car car)
TASK_FALL_AND_GET_UP                                   0x69433A8    void TASK_FALL_AND_GET_UP(Ped ped, ScriptAny, ScriptAny)
TASK_FOLLOW_FOOTSTEPS                                  0x45DF7CCA   void TASK_FOLLOW_FOOTSTEPS(Ped ped, ScriptAny)
TASK_FOLLOW_NAV_MESH_AND_SLIDE_TO_COORD_HDG_RATE       0x38824BFE   void TASK_FOLLOW_NAV_MESH_AND_SLIDE_TO_COORD_HDG_RATE(Ped ped, float x, float y, float z, int, int, float, float angle, float rate)
TASK_FOLLOW_PATROL_ROUTE                               0x72F02B67   -
TASK_GOTO_CHAR_AIMING                                  0x65EB71CC   void TASK_GOTO_CHAR_AIMING(Ped ped, ScriptAny, ScriptAny, ScriptAny)
TASK_JETPACK                                           0x690233B1   -
TASK_LEAVE_GROUP                                       0x1905109F   void TASK_LEAVE_GROUP(Ped ped)
TASK_PLAY_ANIM_ON_CLONE                                0x10FB7B5F   void TASK_PLAY_ANIM_ON_CLONE(Ped ped, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny)
TASK_PLAY_ANIM_WITH_FLAGS_AND_START_PHASE              0x1A122D03   void TASK_PLAY_ANIM_WITH_FLAGS_AND_START_PHASE(Ped ped, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny)
TASK_SAY                                               0x4C624B9B   -
TASK_SEEK_COVER_TO_OBJECT                              0x4DB55DF5   void TASK_SEEK_COVER_TO_OBJECT(Ped ped, ScriptAny, ScriptAny, ScriptAny, ScriptAny, ScriptAny)
TASK_SHAKE_FIST                                        0xF7F3837    void TASK_SHAKE_FIST(Ped ped)
TASK_SHIMMY_CLIMB_UP                                   0x36AD6480   boolean TASK_SHIMMY_CLIMB_UP(Ped ped)
TASK_SIT_DOWN_PLAY_ANIM                                0x6B5500A5   -
TASK_SMART_FLEE_POINT_PREFERRING_PAVEMENTS             0x3CEB6C7B   void TASK_SMART_FLEE_POINT_PREFERRING_PAVEMENTS(Ped ped, float x, float y, float z, float radius, int time_prob)
TASK_SPACE_SHIP_GO_TO_COORD                            0x2960330A   -
TASK_SWIM_TO_COORD                                     0x98D5DA6    void TASK_SWIM_TO_COORD(Ped ped, float x, float y, float z)
TASK_TIRED                                             0x702041F2   void TASK_TIRED(Ped ped, int)
TASK_TOGGLE_PED_THREAT_SCANNER                         0x5D515C4D   void TASK_TOGGLE_PED_THREAT_SCANNER(Ped ped, boolean, boolean, boolean)
TELEPORT_NETWORK_PLAYER                                0x2EE310C5   -
TERMINATE_ALL_SCRIPTS_FOR_NETWORK_GAME                 0x2CEA47E9   void TERMINATE_ALL_SCRIPTS_FOR_NETWORK_GAME(void)
TIMERC                                                 0x1BF55D6F   int TIMERC(void)
TIMESTEPUNWARPED                                       0x49283645   float TIMESTEPUNWARPED(void)
TOGGLE_CHAR_DUCKING                                    0x265544F9   -
TRIGGER_LOADING_MUSIC_ON_NEXT_FADE                     0x1C4B1189   void TRIGGER_LOADING_MUSIC_ON_NEXT_FADE(void)
TRIGGER_PTFX_ON_OBJ_BONE                               0x3A2A77F9   boolean TRIGGER_PTFX_ON_OBJ_BONE(char *name, Object obj, float x, float y, float z, float, float, float, int objbone, uint flags)
TRIGGER_PTFX_ON_PED                                    0xA76502F    boolean TRIGGER_PTFX_ON_PED(char *name, Ped ped, float x, float y, float z, float, float, float, uint flags)
TRIGGER_VEH_ALARM                                      0x5E5047AC   void TRIGGER_VEH_ALARM(Vehicle car)
TRIGGER_VIGILANTE_CRIME                                0x195D582E   void TRIGGER_VIGILANTE_CRIME(int id, float x, float y, float z)
TURN_CAR_TO_FACE_COORD                                 0x16184716   void TURN_CAR_TO_FACE_COORD(Car car, float x, float y)
TURN_ON_RADIOHUD_IN_LOBBY                              0x331411D9   -
UNINHERIT_CAM_ROLL                                     0x38AD2830   void UNINHERIT_CAM_ROLL(int cam)
UNLOAD_TEXT_FONT                                       0x3E0229EB   void UNLOAD_TEXT_FONT(void)
UNLOCK_GENERIC_NEWS_STORY                              0x6BE0DD3    void UNLOCK_GENERIC_NEWS_STORY(int StoryId)
UNMARK_ALL_ROAD_NODES_AS_DONT_WANDER                   0x2BBA7BF0   void UNMARK_ALL_ROAD_NODES_AS_DONT_WANDER(void)
UNOBFUSCATE_INT                                        0x118D1AA3   -
UNOBFUSCATE_INT_ARRAY                                  0x6314421A   -
UNOBFUSCATE_STRING                                     0x2186777E   char * UNOBFUSCATE_STRING(char *str)
UNPAUSE_RADIO                                          0x78F7286F   void UNPAUSE_RADIO(void)
UNSET_CHAR_MELEE_MOVEMENT_CONSTAINT_BOX                0x3AC90796   void UNSET_CHAR_MELEE_MOVEMENT_CONSTAINT_BOX(Ped ped)
